basin_id,NSE,KGE,RMSE,Corr,FHV,FLV,source_file
1632900,-0.0297324657440185,-0.2864740659384015,1.8927372694015503,0.2724373638629913,-92.88579559326172,79.60102844238281,metric_streamflow.csv
1634500,-0.0145834684371948,-0.2890651563426978,2.5637028217315674,0.2573208808898926,-92.70600128173828,119.59754180908205,metric_streamflow.csv
1638480,0.0004014372825622,-0.2441665534850912,2.3135323524475098,0.3029806017875671,-91.4450912475586,207.3872985839844,metric_streamflow.csv
1639500,-0.0036431550979614,-0.1872515953478077,1.9828509092330933,0.3080836832523346,-88.80703735351562,44.45845031738281,metric_streamflow.csv
1644000,-0.0049848556518554,-0.2056202364564567,1.9654542207717896,0.3449728190898895,-89.77597045898438,219.6582794189453,metric_streamflow.csv
1664000,-0.0182820558547973,-0.2180265913835184,2.1406524181365967,0.2897701263427734,-89.1508560180664,109.15740966796876,metric_streamflow.csv
1666500,-0.0280690193176269,-0.3018725016020989,2.965095043182373,0.2177712321281433,-91.93628692626952,45.21323013305664,metric_streamflow.csv
1667500,-0.0293258428573608,-0.2990692625955269,2.7753806114196777,0.2171971052885055,-91.00320434570312,51.1171760559082,metric_streamflow.csv
1669000,0.0457632541656494,-0.0413620443145541,1.1484084129333496,0.3312259316444397,-77.98562622070312,71.63285827636719,metric_streamflow.csv
1669520,0.0297996997833251,-0.1152839720164478,1.811823010444641,0.2536889910697937,-80.00015258789062,155.7802276611328,metric_streamflow.csv
2011400,0.0012595653533935,-0.1875915829601908,1.8326629400253296,0.3506477475166321,-90.33439636230467,129.89727783203125,metric_streamflow.csv
2013000,-0.0197560787200927,-0.2629225423017807,2.2568552494049072,0.3123162090778351,-92.3549346923828,101.52399444580078,metric_streamflow.csv
2014000,-0.0128216743469238,-0.1982331841331917,1.8827781677246092,0.3355641365051269,-89.61837768554688,108.07272338867188,metric_streamflow.csv
2015700,0.0156764984130859,-0.1831172338559852,2.4870352745056152,0.3162420988082886,-90.185791015625,95.64704895019533,metric_streamflow.csv
2016000,0.0014334917068481,-0.2039131179400317,2.2673933506011963,0.3267984688282013,-91.20833587646484,113.6897201538086,metric_streamflow.csv
2017500,-0.0556970834732055,-0.2288356567206928,2.1429648399353027,0.3490505218505859,-89.66471862792969,102.85297393798828,metric_streamflow.csv
2018000,-0.0317274332046508,-0.242729726744215,2.204747676849365,0.3039887249469757,-90.70319366455078,104.15860748291016,metric_streamflow.csv
2027000,-0.040802001953125,-0.2260230032589383,2.970829725265503,0.2826709747314453,-88.27074432373047,59.945350646972656,metric_streamflow.csv
2027500,-0.031962513923645,-0.2685238895489421,3.93919038772583,0.2373843938112259,-89.75227355957031,114.4112548828125,metric_streamflow.csv
2028500,-0.0548384189605712,-0.2691978145076439,2.8423283100128174,0.2464359998703003,-89.55403900146484,53.93087387084961,metric_streamflow.csv
2038850,-0.0527585744857788,-0.346286580727595,2.3325648307800293,0.2172834873199463,-92.17974090576172,-27.42578125,metric_streamflow.csv
2046000,0.0161103010177612,-0.2035304884887425,1.707196593284607,0.317244678735733,-89.52388763427734,267.1610412597656,metric_streamflow.csv
2051500,0.0056579709053039,-0.2161781666005424,1.7368805408477783,0.2946045398712158,-90.53495025634766,91.5431137084961,metric_streamflow.csv
2053200,-0.007176399230957,-0.2824015211302297,2.224641799926758,0.2158915698528289,-87.2883529663086,351.3636169433594,metric_streamflow.csv
2053800,-0.0559253692626953,-0.2525048206742866,1.8156555891036987,0.3181976079940796,-91.75027465820312,46.11334228515625,metric_streamflow.csv
2055100,-0.0235549211502075,-0.2489024106113002,1.886634349822998,0.2577890753746032,-90.16331481933594,56.835227966308594,metric_streamflow.csv
